,0,1,2,3,4,5,6,7,8,9,10,11,12,13
210,2025.0,0.12,3.09,3.21,0.45,6.86,1.5,205.63,29.96,3.21,0.04,425.0,0.08,0.49
211,4148.0,0.85,0.48,1.33,0.75,0.64,0.55,87.0,136.0,1.3,0.64,430.0,1.545454545,1.22
212,2475.0,0.13,1.94,2.07,0.28,6.93,0.68,285.71,41.24,2.07,0.06,424.0,0.191,0.47
213,4549.0,30.32,9.46,39.78,1.55,6.1,2.14,442.0,72.0,39.8,0.76,439.0,14.168224300000002,0.742
214,2541.0,0.23,1.77,2.0,0.81,2.19,0.65,274.42,125.58,2.0,0.12,424.0,0.354,0.47
215,3003.0,0.08,2.08,2.16,0.31,6.71,0.89,234.5,34.95,2.16,0.04,431.0,0.09,0.6
216,1899.0,0.23,13.33,13.56,0.48,27.77083333,2.82,473.37,17.05,0.02,13.56,417.0,0.08199999999999999,0.35
217,2964.0,0.09,1.68,1.77,0.33,5.09,0.68,248.89,48.89,1.77,0.05,431.0,0.132,0.6
218,3250.0,0.48,2.4,2.88,0.46,5.22,1.02,234.38,44.92,2.88,0.17,431.0,0.465491561,0.6
219,4942.0,38.44,13.03,51.47,1.32,9.87,5.35,244.0,25.0,51.5,0.75,432.0,7.185046729,0.616
220,3745.0,0.03,0.05,0.08,0.56,0.09,0.12,42.0,467.0,0.1,0.38,374.0,0.25,-0.428
221,2001.0,0.17,7.46,7.63,0.36,20.71,1.56,477.94,23.08,7.63,0.02,414.0,0.109,0.29
222,1804.0,0.64,5.24,5.88,3.35,1.56,1.03,506.77,323.98,5.88,0.11,437.0,0.621,0.71
223,4837.0,0.29,0.41,0.25,1.16,0.353448276,171.0,0.239766082,0.678362573,0.29,0.41428571399999997,385.0,0.001695906,0.23
224,3410.0,0.17,0.25,0.2,0.18,1.388888889,16.0,1.5625,1.125,0.32,0.404761905,393.0,0.010625,0.08
225,2112.0,0.2,8.3,8.5,0.44,18.86363636,2.19,379.52,20.12,0.02,8.5,421.0,0.091,0.42
226,4511.0,3.25,8.03,0.84,3.87,2.074935401,100.0,8.03,3.87,0.6,0.288120567,432.0,0.0325,0.61
227,1938.0,0.16,11.25,11.41,0.54,20.83166667,1.87,601.56,28.88,0.01,11.41,417.0,0.086,0.35
228,4517.0,0.16,0.05,0.21,0.02,2.5,0.05,100.0,40.0,0.2,0.76,342.0,3.2,-1.004
229,2010.0,0.15,5.05,5.2,0.35,14.44,1.25,403.09,27.91,5.2,0.03,421.0,0.12,0.42
230,3532.0,0.03,0.04,0.07,0.41,0.1,0.01,400.0,4100.0,0.1,0.43,321.0,3.0,-1.382
231,2091.0,0.11,5.46,5.57,0.38,14.36842105,1.23,443.9,30.89,0.02,5.57,416.0,0.08900000000000001,0.33
232,4660.0,20.46,7.11,27.57,1.77,4.02,1.59,447.0,111.0,27.6,0.74,434.0,12.86792453,0.652
233,5033.0,0.42,0.68,1.1,0.3,2.27,0.12,567.0,250.0,1.1,0.38,360.0,3.5,-0.68
234,3971.0,0.55,7.24,7.79,0.84,8.62,3.6,201.0,23.0,7.8,0.07,433.0,0.152777778,0.634
235,3834.0,0.07,0.09,0.42,0.17,0.529411765,41.0,0.219512195,0.41463414600000004,0.22,0.4375,410.0,0.001707317,0.23
236,3230.0,0.04,0.02,0.06,0.28,0.071428571,0.36,5.555555556,77.77777778,0.1,0.666666667,254.0,0.111111111,2.59
237,2985.0,0.09,1.45,1.54,0.89,1.629213483,0.86,169.39,103.97,0.06,1.54,433.0,0.105,0.63
238,3045.0,0.08,0.78,0.86,0.6,1.3,0.64,121.31,93.31,0.09,1.9,434.0,0.125,0.65
239,2466.0,0.11,1.77,1.88,0.3,5.9,0.71,248.95,42.19,1.88,0.06,424.0,0.155,0.47
240,2892.0,0.08,1.26,1.34,0.37,3.41,0.65,193.55,56.84,1.34,0.06,432.0,0.12300000000000001,0.62
241,1932.0,0.15,7.9,8.05,0.8,9.8745,1.45,543.3,55.02,0.02,8.05,421.0,0.10300000000000001,0.42
242,4356.0,0.88,2.85,0.04,22.0,0.129545455,106.0,2.688679245,20.75471698,0.69,0.235924933,429.0,0.008301886999999999,0.57
243,2739.0,0.1,1.37,1.47,0.48,2.854166667,0.5,272.37,95.43,0.07,1.47,428.0,0.2,0.54
244,2469.0,0.12,1.82,1.94,0.37,4.918918918999999,0.62,293.08,59.58,0.06,1.94,426.0,0.19399999999999998,0.51
245,4462.0,2.21,5.71,0.9,2.46,2.321138211,87.0,6.563218391,2.827586207,0.61,0.27904040399999996,431.0,0.025402299,0.6
246,1911.0,0.18,8.47,8.65,0.43,19.68627674,1.8,470.81,23.92,0.02,8.65,416.0,0.1,0.33
247,3000.0,0.08,1.33,1.41,0.34,3.91,0.56,238.35,60.93,1.41,0.06,431.0,0.14300000000000002,0.6
248,4062.0,1.4,3.7,0.89,1.57,2.356687898,173.0,2.138728324,0.9075144509999999,0.62,0.27450980399999997,418.0,0.008092486,0.36
249,2718.0,0.1,2.37,2.47,0.23,10.30434783,1.1,216.04,20.97,0.04,2.47,430.0,0.091,0.58
250,4846.0,24.22,7.41,31.63,0.97,7.64,2.75,269.0,35.0,31.6,0.77,433.0,8.807272727,1.53
251,4300.0,36.32,8.0,44.32,1.4,5.71,1.7,471.0,82.0,44.3,0.82,438.0,21.36470588,0.7240000000000001
252,3950.0,1.2,4.81,0.8,1.5,3.206666667,148.0,3.25,1.013513514,0.75,0.199667221,415.0,0.008108108000000001,0.31
253,2709.0,0.09,1.31,1.4,0.45,2.91,0.57,230.23,79.09,1.4,0.06,429.0,0.158,0.56
254,1818.0,0.3,21.33,21.63,0.58,36.76827586,4.3,495.48,13.48,0.01,21.63,421.0,0.07,0.42
255,3326.0,0.07,0.11,0.18,0.28,0.39285714299999996,0.5,22.0,56.0,0.2,0.38888888899999996,427.0,0.14,0.53
256,3224.0,0.05,0.01,0.06,0.18,0.055555556,0.36,2.777777778,50.0,0.1,0.833333333,350.0,0.13888888900000002,0.86
257,3320.0,3.13,25.29,28.42,0.56,45.16071429,6.28,402.70700639999995,8.917197452,28.4,0.11013370900000001,33.0,0.49840764299999996,6.57
258,4411.0,41.04,11.27,52.31,1.61,7.0,2.64,427.0,61.0,52.3,0.78,439.0,15.54545455,0.742
259,3272.0,0.07,0.03,0.1,0.13,0.23076923100000002,0.39,7.692307692000001,33.33333333,0.1,0.7,385.0,0.179487179,0.23
260,1875.0,0.12,3.93,4.05,0.54,7.274814815,1.41,279.4,38.41,0.03,4.05,419.0,0.085,0.38
261,3009.0,0.07,1.45,1.52,0.38,3.815789474,0.67,218.05,57.14,0.05,1.52,430.0,0.10400000000000001,0.58
262,1953.0,0.15,9.73,9.88,0.42,23.16,1.89,513.55,22.18,9.88,0.02,418.0,0.079,0.36
263,3398.0,0.01,0.05,0.17,0.06,0.833333333,8.0,0.625,0.75,0.8,0.166666667,392.0,0.00125,0.11
264,3922.0,0.49,0.29,0.78,0.73,0.4,0.34,85.0,215.0,0.8,0.63,418.0,1.441176471,0.364
265,4709.0,0.05,0.03,0.08,0.05,0.6,0.08,38.0,63.0,0.1,0.63,337.0,0.625,-1.094
266,3767.0,0.08,0.11,0.66,0.12,0.916666667,62.0,0.177419355,0.193548387,0.33,0.42105263200000004,406.0,0.0012903230000000001,0.15
267,2811.0,0.09,1.49,1.58,0.37,4.027027027,0.62,242.28,60.16,0.06,1.58,431.5,0.145,0.61
268,2109.0,0.12,9.65,9.77,0.39,24.74,1.64,589.85,23.84,9.77,0.01,418.0,0.073,0.36
269,3398.0,0.14,0.18,0.32,0.25,0.72,0.63,29.0,40.0,0.3,0.44,432.0,0.222222222,0.616
270,1812.0,0.25,17.74,17.99,0.58,30.58206897,3.67,483.05,15.8,0.01,17.99,421.0,0.068,0.42
271,2478.0,0.4,2.63,3.03,0.43,6.11627907,0.67,390.21,63.8,0.13,3.03,422.0,0.597,0.44
272,2715.0,0.11,1.77,1.88,0.67,2.64,0.81,217.71,82.41,1.88,0.06,430.0,0.136,0.58
273,1983.0,0.17,9.22,9.39,0.62,14.87,2.21,418.04,28.11,9.39,0.02,417.0,0.077,0.35
274,3858.0,0.04,0.06,0.1,0.5,0.12,0.12,50.0,417.0,0.1,0.4,420.0,0.333333333,0.4
275,4341.0,0.63,2.31,0.04,15.75,0.146666667,73.0,3.164383562,21.57534247,0.73,0.214285714,429.0,0.008630137,0.56
276,1760.0,0.16,9.95,10.11,0.57,17.45,2.6,382.65,21.93,10.11,0.02,423.0,0.062,0.45
277,2154.0,0.15,5.94,6.09,0.35,16.97142857,1.22,486.09,28.64,0.02,6.09,418.0,0.12300000000000001,0.36
278,3482.0,0.02,0.06,0.08,0.16,0.38,0.39,15.0,41.0,0.1,0.25,403.0,0.051282050999999995,0.094
279,3045.0,0.08,0.78,0.86,0.6,1.3,0.48,161.49,124.22,0.09,0.86,434.0,0.16699999999999998,0.65
280,2454.0,0.11,1.29,1.4,0.38,3.39,0.58,222.8,65.63,1.4,0.08,423.0,0.19,0.45
281,4837.0,0.12,0.29,0.41,0.25,1.16,0.17,171.0,147.0,0.4,0.29,374.0,0.705882353,-0.428
282,4526.0,0.22,0.04,0.26,0.03,1.33,0.09,44.0,33.0,0.3,0.85,356.0,2.444444444,-0.752
283,5160.0,2.14,1.33,3.47,0.71,1.87,0.62,215.0,115.0,3.5,0.62,440.0,3.451612903,0.76
284,4084.0,2.28,1.12,3.4,0.87,1.29,0.72,156.0,121.0,3.4,0.67,412.0,3.166666667,0.256
285,3892.0,0.14,0.07,0.21,0.62,0.11,0.19,37.0,326.0,0.2,0.67,440.0,0.736842105,0.76
286,3296.0,0.06,0.18,0.24,0.25,0.72,7.68,35.0,49.0,0.2,0.25,427.0,0.0078125,0.526
287,4575.0,0.02,0.06,0.1,0.2,0.3,18.0,0.333333333,1.111111111,0.67,0.25,430.0,0.0011111110000000001,0.58
288,1896.0,0.17,14.11,14.28,0.61,23.13114754,2.55,553.55,23.93,0.01,14.28,416.0,0.067,0.33
289,3898.0,0.09,0.29,0.64,0.14,2.0714285709999998,45.0,0.644444444,0.311111111,0.69,0.236842105,413.0,0.002,0.27
290,2883.0,0.1,2.1,2.2,0.53,3.9622641510000003,0.94,223.64,56.44,0.05,2.2,432.0,0.106,0.62
291,4562.0,0.04,0.02,0.06,0.12,0.17,0.11,18.0,109.0,0.1,0.67,328.0,0.363636364,-1.256
292,2985.0,0.09,1.33,1.42,0.67,2.0,0.74,179.12,89.56,0.06,1.42,433.0,0.122,0.63
293,1809.0,0.32,26.62,26.94,0.71,37.49971831,4.94,539.18,14.38,0.01,26.94,420.0,0.065,0.4
294,3242.0,0.04,0.02,0.06,0.26,0.08,0.41,6.0,79.0,0.1,0.67,299.0,0.097560976,-1.778
295,1905.0,0.19,10.44,10.63,0.52,20.07692308,1.83,571.43,28.46,0.02,10.63,415.0,0.10400000000000001,0.31
296,4395.0,4.32,9.38,1.09,3.96,2.3686868690000003,115.0,8.156521739,3.443478261,0.54,0.315328467,431.0,0.037565217000000005,0.59
297,3785.0,0.97,1.0,0.56,1.73,0.5780346820000001,183.0,0.546448087,0.945355191,0.79,0.492385787,408.0,0.005300546,0.18
298,3284.0,0.04,0.04,0.08,0.04,1.0,0.4,11.0,11.0,0.1,0.5,297.0,0.1,-1.814
299,4093.0,1.8,0.76,2.56,0.97,0.78,0.53,143.0,183.0,2.6,0.7,412.0,3.396226415,0.256
300,4954.0,39.15,12.07,51.22,1.17,10.32,5.39,224.0,22.0,51.2,0.76,435.0,7.263450835,1.74
301,2097.0,0.15,12.31,12.46,0.35,35.17,1.69,729.7,20.75,12.46,0.01,420.0,0.08900000000000001,0.4
302,3831.0,0.08,0.06,0.14,0.49,0.12,0.08,75.0,613.0,0.1,0.57,411.0,1.0,0.23800000000000002
303,1893.0,0.15,9.14,9.29,0.45,20.31,1.76,518.14,25.51,9.29,0.02,417.0,0.085,0.35
304,1839.0,0.2,11.35,11.55,0.54,21.0237037,2.81,403.87,19.21,0.02,11.55,421.0,0.071,0.42
305,3302.0,4.37,33.59,37.96,0.61,55.06557377,7.04,477.1306818,8.664772727,38.0,0.11512118,429.0,0.620738636,0.56
306,4618.0,19.25,6.25,25.5,1.49,4.19,1.56,401.0,96.0,25.5,0.75,438.0,12.33974359,0.7240000000000001
307,4206.0,6.42,10.93,1.31,4.9,2.230612245,118.0,9.262711864,4.152542373,0.41,0.370028818,425.0,0.05440678,0.48
308,2550.0,2.37,8.12,10.49,0.59,13.76,2.19,371.28,26.98,10.49,0.23,428.0,1.0823730059999999,0.54
309,1905.0,0.19,10.44,10.63,0.52,20.08,1.83,571.43,28.46,10.63,0.02,415.0,0.10400000000000001,0.31
310,1872.0,0.12,4.27,4.39,0.61,6.9980327870000005,1.43,298.94,42.72,0.03,4.39,420.0,0.084,0.4
311,4355.0,0.98,2.55,0.06,16.33,0.156154317,100.0,2.55,16.33,0.62,0.277620397,429.0,0.0098,0.56
312,3680.0,0.16,4.11,4.27,0.74,5.55,1.39,296.75,53.43,4.27,0.04,436.0,0.118250174,0.69
313,4834.0,27.43,9.61,37.04,0.88,10.92,3.32,289.0,27.0,37.0,0.74,432.0,8.262048193,0.616
314,4358.0,3.17,11.45,1.36,2.33,4.91416309,96.0,11.92708333,2.427083333,0.72,0.216826265,430.0,0.033020833,0.57
315,3488.0,0.06,0.08,0.16,0.46,0.17391304300000002,16.0,0.5,2.875,0.25,0.428571429,398.0,0.00375,0.0
316,4373.0,6.21,5.48,11.69,1.07,5.12,3.79,145.0,28.0,11.7,0.53,451.0,1.6385224269999998,0.958
317,1800.0,0.31,21.73,22.04,0.7,31.04,4.11,528.85,17.04,22.04,0.01,417.0,0.075,0.35
318,3497.0,0.06,0.08,0.14,0.38,0.21052631600000002,14.0,0.571428571,2.714285714,0.25,0.428571429,398.0,0.004285714,0.01
319,3358.0,0.05,0.08,0.41,0.12,0.666666667,500.0,0.016,0.024,0.38,0.384615385,401.0,0.0001,0.06
320,3130.0,0.19,0.61,0.8,0.56,1.09,1.07,57.0,52.0,0.8,0.24,424.0,0.177570093,0.47200000000000003
321,4806.0,0.04,0.07,0.09,0.44,0.159090909,133.0,0.052631579000000005,0.330827068,0.43,0.363636364,432.0,0.000300752,0.62
322,3398.0,0.35,0.55,0.43,0.81,0.6790123459999999,52.0,1.057692308,1.557692308,0.36,0.38888888899999996,392.0,0.006730769,0.11
323,3782.0,0.03,0.81,0.84,0.57,1.42,0.46,176.0,124.0,3.4,0.76,415.0,0.065217391,0.31
324,4373.0,5.48,11.69,1.07,5.12,2.283203125,145.0,8.062068966,3.531034483,0.53,0.319161328,430.0,0.037793103,0.58
325,2931.0,0.09,1.21,1.3,0.33,3.666666667,0.54,223.66,61.0,0.07,1.3,429.0,0.16699999999999998,0.56
326,4191.0,4.12,4.47,8.59,0.68,6.57,4.26,105.0,16.0,8.6,0.48,444.0,0.96713615,0.8320000000000001
327,2811.0,0.09,1.96,2.05,0.34,5.764705882,0.71,277.62,48.16,0.04,2.05,430.0,0.127,0.58
328,4032.0,0.68,0.36,1.04,0.78,0.46,0.38,95.0,205.0,1.0,0.65,406.0,1.789473684,0.14800000000000002
329,4184.0,0.71,0.3,1.01,0.65,0.46,0.43,70.0,151.0,1.0,0.7,429.0,1.651162791,0.562
330,3334.0,0.04,0.06,0.44,0.09,0.666666667,67.0,0.089552239,0.134328358,0.33,0.4,401.0,0.000597015,0.05
331,2127.0,0.2,8.5,8.7,0.37,22.97297297,1.58,537.63,23.4,0.02,8.7,420.0,0.127,0.4
332,1896.0,0.17,14.11,14.28,0.61,23.13,2.55,553.55,23.93,14.28,0.01,416.0,0.067,0.33
333,4102.0,1.2,0.58,1.78,0.77,0.75,0.46,126.0,167.0,1.8,0.67,411.0,2.6086956519999998,0.23800000000000002
334,2100.0,0.14,13.06,13.2,0.36,36.27777778,2.12,617.2,17.01,0.01,13.2,417.0,0.066,0.35
335,4540.0,18.56,9.14,27.7,1.02,8.96,1.91,479.0,53.0,27.7,0.67,436.0,9.717277487,0.688
336,4534.0,22.26,5.78,28.04,1.58,3.66,1.97,293.0,80.0,28.0,0.79,425.0,11.29949239,1.33
337,3806.0,0.03,0.11,0.14,0.41,0.27,0.12,92.0,342.0,0.2,0.48,414.0,0.25,0.292
338,2274.0,0.1,1.44,1.54,0.34,4.2352941180000006,0.38,375.98,88.77,0.06,1.54,416.0,0.263,0.33
339,1920.0,0.16,9.45,9.61,0.44,21.47317955,1.78,530.2,24.69,0.02,9.61,416.0,0.09,0.33
340,2754.0,0.14,2.04,2.18,0.52,3.923076923,0.7,292.26,74.5,0.06,2.18,427.0,0.2,0.53
341,4387.0,10.5,11.95,22.45,1.49,8.02,1.69,707.0,88.0,22.5,0.47,441.0,6.213017751000001,0.778
342,4191.0,4.47,8.59,0.68,6.57,1.307458143,105.0,8.180952381,6.257142857000001,0.48,0.34226646200000005,423.0,0.042571429,0.45
343,1839.0,0.2,11.35,11.55,0.54,21.02,2.81,403.87,19.21,11.55,0.02,421.0,0.071,0.42
344,3458.0,0.52,0.98,0.15,3.47,0.28242074899999997,93.0,1.0537634409999999,3.731182796,0.47,0.34666666700000004,396.0,0.005591398000000001,0.04
345,4888.0,0.02,0.06,0.08,0.07,0.86,0.06,100.0,117.0,0.1,0.25,379.0,0.333333333,-0.33799999999999997
346,1750.0,0.22,13.97,14.19,0.57,24.50105263,3.76,371.23,15.15,0.02,14.19,422.0,0.059000000000000004,0.44
347,3308.0,3.91,30.31,34.22,0.44,68.88636364,6.77,447.7104874,6.4992614479999995,34.2,0.114260666,435.0,0.577548006,0.67
348,1869.0,0.14,5.5,5.64,0.53,10.38037736,1.94,284.32,27.39,0.02,5.64,417.0,0.07200000000000001,0.35
349,4714.0,25.21,8.28,33.49,1.96,4.22,2.22,373.0,88.0,33.5,0.75,426.0,11.35585586,1.34
350,1977.0,0.11,4.71,4.82,0.38,12.39,1.29,366.25,29.55,4.82,0.02,416.0,0.085,0.33
351,2463.0,0.1,1.53,1.63,0.37,4.14,0.52,292.54,70.75,1.63,0.06,424.0,0.192,0.47
352,4611.0,0.06,0.01,0.07,0.07,0.14,0.13,8.0,54.0,0.1,0.86,357.0,0.46153846200000004,-0.7340000000000001
353,3627.0,0.03,0.03,0.06,0.34,0.09,0.02,150.0,1700.0,0.1,0.5,323.0,1.5,-1.3459999999999999
354,4218.0,3.15,3.95,7.1,1.62,2.44,4.28,92.0,38.0,7.1,0.44,442.0,0.735981308,0.7959999999999999
355,4340.0,1.27,2.35,3.62,0.06,39.17,2.69,87.0,2.0,3.6,0.35,469.0,0.472118959,0.97
356,2007.0,0.13,5.58,5.71,0.45,12.4,1.64,340.66,27.47,5.71,0.02,421.0,0.079,0.42
357,4020.0,0.36,0.14,0.5,0.72,0.19,0.29,48.0,248.0,0.5,0.72,400.0,1.24137931,0.04
358,2157.0,0.21,4.15,4.36,0.38,10.92,0.88,473.74,43.38,4.36,0.05,419.0,0.239,0.38
359,4500.0,13.12,8.26,21.38,1.36,6.07,1.37,603.0,99.0,21.4,0.61,441.0,9.576642336,0.778
360,2742.0,0.1,1.27,1.37,0.56,2.267857143,0.51,248.53,109.59,0.07,1.37,428.0,0.196,0.54
361,3218.0,1.64,1.58,3.22,0.3,5.266666667,0.86,183.7209302,34.88372093,3.2,0.50931677,342.0,1.906976744,1.0
362,3782.0,0.81,0.84,0.57,1.42,0.5915492960000001,176.0,0.477272727,0.806818182,0.76,0.490909091,407.0,0.004602273,0.17
363,3470.0,0.08,0.17,0.25,0.26,0.71,0.46,37.0,52.0,0.3,0.32,430.0,0.17391304300000002,0.58
364,5028.0,0.26,0.3,0.56,0.36,0.83,0.07,429.0,514.0,0.6,0.46,430.0,3.714285714,0.58
365,2733.0,0.12,1.63,1.75,0.52,3.134615385,0.66,246.22,78.55,0.07,1.75,429.0,0.182,0.56
366,2730.0,0.12,1.59,1.71,0.62,2.5645161290000003,0.65,245.75,95.83,0.07,1.71,428.0,0.185,0.54
367,3266.0,0.04,0.9,0.04,0.22,4.090909091,1.42,63.38028169,15.49295775,0.1,0.042553191,432.0,0.028169014,0.62
368,4093.0,0.76,2.56,0.97,0.78,3.282051282,143.0,1.79020979,0.545454545,0.7,0.22891566300000002,419.0,0.005314685,0.38
369,4535.0,0.38,0.18,0.56,0.37,0.49,0.38,47.0,97.0,0.6,0.68,438.0,1.0,0.7240000000000001
370,2961.0,0.1,1.81,1.91,0.31,5.84,0.72,253.15,43.36,1.91,0.05,432.0,0.139,0.62
371,4774.0,8.51,8.18,16.69,0.81,10.1,2.54,322.0,32.0,16.7,0.51,432.0,3.3503937010000002,0.616
372,2718.0,0.11,2.38,2.48,0.41,5.79,1.04,228.59,39.46,2.48,0.04,429.0,0.106,0.56
373,1720.0,0.21,13.21,13.42,0.69,19.15,3.83,345.03,18.02,13.42,0.02,422.0,0.055,0.44
374,2466.0,0.11,1.77,1.88,0.3,5.9,0.71,248.95,42.19,0.06,1.88,424.0,0.155,0.47
375,3494.0,0.05,0.07,0.13,0.36,0.194444444,13.0,0.538461538,2.769230769,0.29,0.41666666700000005,398.0,0.003846154,0.0
376,3998.0,2.27,0.83,3.1,1.0,0.83,0.72,115.0,139.0,3.1,0.73,412.0,3.152777778,0.256
377,2721.0,0.11,2.38,2.49,0.59,4.033898305,0.98,242.61,60.14,0.04,2.49,428.0,0.11199999999999999,0.54
378,4288.0,3.42,6.0,1.15,2.97,2.02020202,116.0,5.1724137930000005,2.5603448280000003,0.43,0.363057325,427.0,0.029482759,0.52
379,1809.0,0.32,26.62,26.94,0.71,37.5,4.94,539.18,14.38,26.94,0.01,420.0,0.065,0.4
380,4011.0,0.73,0.33,1.06,0.85,0.39,0.32,103.0,266.0,1.1,0.69,409.0,2.28125,0.20199999999999999
381,2061.0,0.11,3.44,3.55,0.38,9.05,1.0,343.31,37.92,3.55,0.03,423.0,0.11,0.45
382,2133.0,0.14,5.38,5.52,0.33,16.3,1.26,425.63,26.11,5.52,0.03,417.0,0.111,0.35
383,4330.0,66.41,16.33,82.74,1.47,11.11,2.82,579.0,52.0,82.7,0.8,444.0,23.54964539,0.8320000000000001
384,2463.0,0.1,1.53,1.63,0.37,4.135135135,0.52,292.54,70.75,0.06,1.63,424.0,0.192,0.47
385,1690.0,0.2,13.39,13.59,0.7,19.12,3.16,423.88,22.17,13.59,0.01,420.0,0.063,0.4
386,1824.0,0.19,15.93,16.12,0.51,31.24,3.42,466.33,14.93,16.12,0.01,419.0,0.055999999999999994,0.38
387,4630.0,8.41,9.13,17.54,1.16,7.87,1.41,648.0,82.0,17.5,0.48,443.0,5.964539007000001,1.44
388,1956.0,0.18,10.1,10.28,0.5,20.2,1.81,557.74,27.61,10.28,0.02,420.0,0.099,0.4
389,4507.0,25.8,9.14,34.94,1.81,5.05,2.32,394.0,78.0,34.9,0.74,440.0,11.12068966,1.3
390,3779.0,0.11,0.14,0.51,0.22,0.636363636,79.0,0.17721519,0.278481013,0.59,0.44,407.0,0.001392405,0.17
391,2541.0,0.23,1.77,2.0,0.81,2.185185185,0.65,274.42,125.58,0.12,2.0,424.0,0.354,0.47
392,4250.0,3.14,4.48,7.62,1.44,3.11,4.38,102.0,33.0,7.6,0.41,450.0,0.716894977,0.94
393,4381.0,10.28,8.42,18.7,1.43,5.89,1.32,638.0,108.0,18.7,0.55,441.0,7.7878787879999996,0.778
394,4696.0,0.07,0.13,0.14,0.5,0.26,50.0,0.26,1.0,0.46,0.35,299.0,0.0014,1.78
395,5038.0,3.0,5.29,8.29,0.62,8.53,2.94,180.0,21.0,8.3,0.36,455.0,1.020408163,1.3
396,3913.0,0.3,0.6,0.7,0.43,1.3953488369999998,143.0,0.41958042,0.30069930100000003,0.5,0.333333333,414.0,0.002097902,0.29
397,1875.0,0.12,3.93,4.05,0.54,7.27,1.41,279.4,38.41,4.05,0.03,419.0,0.085,0.38
398,4288.0,2.58,3.42,6.0,1.15,2.97,2.96,116.0,39.0,6.0,0.43,454.0,0.871621622,1.012
399,3931.0,1.18,6.4,0.76,1.55,4.1290322580000005,126.0,5.079365079,1.23015873,0.82,0.15567282300000002,415.0,0.009365079,0.3
400,4218.0,3.95,7.1,1.62,2.44,2.9098360660000004,92.0,7.7173913039999995,2.652173913,0.44,0.35746606299999995,425.0,0.042934783,0.49
401,3962.0,1.24,5.04,0.95,1.31,3.847328244,138.0,3.652173913,0.9492753620000001,0.75,0.19745222899999998,415.0,0.008985507,0.32
402,4163.0,0.85,0.71,1.56,0.73,0.97,0.47,151.0,155.0,1.6,0.54,441.0,1.8085106380000002,0.778
403,3428.0,0.08,0.13,0.39,0.4,0.325,21.0,0.6190476189999999,1.904761905,0.38,0.380952381,394.0,0.0038095240000000003,0.07
404,4870.0,0.06,0.1,0.16,0.13,0.77,0.08,125.0,163.0,0.2,0.38,378.0,0.75,-0.35600000000000004
405,3740.0,0.4,2.2,2.6,0.26,8.46,1.09,202.39,23.92,2.6,0.15,439.0,0.36691141,0.74
406,4425.0,33.57,43.66,4.58,7.33,5.956343792999999,159.0,27.4591195,4.610062893,0.23,0.43467564399999997,431.0,0.211132075,0.6
407,3224.0,0.05,0.01,0.06,0.18,0.06,0.36,3.0,50.0,0.1,0.83,350.0,0.13888888900000002,-0.86
408,2022.0,0.12,3.37,3.49,0.41,8.21,1.2,279.88,34.08,3.49,0.03,423.0,0.1,0.45
409,3356.0,0.06,0.18,0.24,0.19,0.947368421,0.55,32.72727273,34.54545455,0.2,0.25,435.0,0.109090909,0.67
410,4648.0,23.88,7.73,31.61,1.48,5.22,1.98,390.0,75.0,31.6,0.76,437.0,12.06060606,1.27
411,5104.0,42.96,9.01,51.97,1.27,7.09,2.33,387.0,55.0,52.0,0.83,432.0,18.43776824,0.616
412,2133.0,0.14,5.38,5.52,0.33,16.303030300000003,1.26,425.63,26.11,0.03,5.52,417.0,0.111,0.35
413,1914.0,0.14,6.39,6.53,0.42,15.23,1.74,367.5,24.14,6.53,0.02,420.0,0.08,0.4
414,3480.0,0.04,0.08,0.45,0.09,0.8888888890000001,100.0,0.08,0.09,0.5,0.333333333,403.0,0.0004,0.09
